structure_id,chain_id,sasa
AF-A0A494C0B9-F1-model_v1,A,4113.56
AF-A0A494C0I6-F1-model_v1,A,8030.45
AF-A0A494C0N9-F1-model_v1,A,25957.54
AF-A0A494C0Y3-F1-model_v1,A,26511.56
AF-A0A494C0Z2-F1-model_v1,A,25437.46
AF-A0A494C103-F1-model_v1,A,9875.53
AF-A0A494C162-F1-model_v1,A,15231.28
AF-A0A494C176-F1-model_v1,A,7228.52
AF-A0A494C191-F1-model_v1,A,25062.45
AF-A0A494C193-F1-model_v1,A,14483.49
AF-A0A494C1I1-F1-model_v1,A,15682.87
AF-A0A494C1R9-F1-model_v1,A,28525.58
AF-A0A499FJF3-F1-model_v1,A,16729.65
AF-A0A4W9AIG4-F1-model_v1,A,17898.09
AF-A0A539-F1-model_v1,A,8126.48
AF-A0A576-F1-model_v1,A,8431.54
AF-A0A577-F1-model_v1,A,8327.18
AF-A0A578-F1-model_v1,A,8268.81
AF-A0A584-F1-model_v1,A,8566.07
AF-A0A589-F1-model_v1,A,8168.16
AF-A0A590UJ96-F1-model_v1,A,150408.2
AF-A0A590UK24-F1-model_v1,A,13588.68
AF-A0A590UK83-F1-model_v1,A,13162.34
AF-A0A597-F1-model_v1,A,8034.75
AF-A0A599-F1-model_v1,A,8011.69
AF-A0A5A2-F1-model_v1,A,8237.11
AF-A0A5A6-F1-model_v1,A,8752.99
AF-A0A5B0-F1-model_v1,A,8383.12
AF-A0A5B6-F1-model_v1,A,8497.64
AF-A0A5B7-F1-model_v1,A,7725.03
AF-A0A5B9-F1-model_v1,A,12780.69
AF-A0A5F9Z9Y6-F1-model_v1,A,11089.93
AF-A0A5F9ZGZ6-F1-model_v1,A,67175.07
AF-A0A5F9ZH02-F1-model_v1,A,7508.85
AF-A0A5F9ZH88-F1-model_v1,A,10981.46
AF-A0A5F9ZHI8-F1-model_v1,A,56059.71
AF-A0A5F9ZHS0-F1-model_v1,A,7536.17
AF-A0A5F9ZHS7-F1-model_v1,A,37420.37
AF-A0A5F9ZHU2-F1-model_v1,A,19585.74
AF-A0A5K1VDZ0-F1-model_v1,A,27646.13
AF-A0A5S8K742-F1-model_v1,A,32494.76
AF-A0A669KAW2-F1-model_v1,A,5322.51
AF-A0A669KB60-F1-model_v1,A,4410.49
AF-A0A6I8PS25-F1-model_v1,A,4148.53
AF-A0A6I8PU40-F1-model_v1,A,15629.18
AF-A0A6Q8PFC9-F1-model_v1,A,7394.6
AF-A0A6Q8PFD8-F1-model_v1,A,5256.81
AF-A0A6Q8PFQ6-F1-model_v1,A,2309.4
AF-A0A6Q8PGL7-F1-model_v1,A,11429.02
AF-A0A6Q8PGS0-F1-model_v1,A,11505.37
AF-A0A6Q8PGZ6-F1-model_v1,A,13054.2
AF-A0A6Q8PGZ7-F1-model_v1,A,3609.81
AF-A0A6Q8PHA8-F1-model_v1,A,2776.05
AF-A0A6Q8PHR7-F1-model_v1,A,5781.7
AF-A0A6Q8PHS2-F1-model_v1,A,9169.58
AF-A0A7E1QX52-F1-model_v1,A,14789.87
AF-A0A7I2V2S6-F1-model_v1,A,6627.37
AF-A0A7I2V3D3-F1-model_v1,A,17613.56
AF-A0A7I2V3R4-F1-model_v1,A,33437.57
AF-A0A7I2V4K3-F1-model_v1,A,7207.21
AF-A0A7I2V4U8-F1-model_v1,A,3192.48
AF-A0A7I2V5U8-F1-model_v1,A,26154.06
AF-A0A7I2V6D3-F1-model_v1,A,2895.84
AF-A0AUZ9-F1-model_v1,A,129510.0
AF-A0AV02-F1-model_v1,A,53153.68
AF-A0AV96-F1-model_v1,A,54296.65
AF-A0AVF1-F1-model_v1,A,34338.2
AF-A0AVI2-F1-model_v1,A,123593.38
AF-A0AVI4-F1-model_v1,A,21152.73
AF-A0AVK6-F1-model_v1,A,98249.76
AF-A0AVT1-F1-model_v1,A,51317.5
AF-A0FGR8-F1-model_v1,A,69881.23
AF-A0FGR9-F1-model_v1,A,69811.48
AF-A0JD32-F1-model_v1,A,9049.72
AF-A0JD36-F1-model_v1,A,8846.55
AF-A0JD37-F1-model_v1,A,8263.31
AF-A0JLT2-F1-model_v1,A,30224.49
AF-A0JNW5-F1-model_v1,A,124662.14
AF-A0JP26-F1-model_v1,A,51645.83
AF-A0M8Q6-F1-model_v1,A,6614.69
AF-A0MZ66-F1-model_v1,A,72542.69
AF-A0N4X2-F1-model_v1,A,2851.05
AF-A0N4X5-F1-model_v1,A,2568.94
AF-A0N4Z3-F1-model_v1,A,1850.62
AF-A0N4Z7-F1-model_v1,A,2743.47
AF-A0N4Z8-F1-model_v1,A,2649.55
AF-A0PG75-F1-model_v1,A,19120.69
AF-A0PJE2-F1-model_v1,A,13972.28
AF-A0PJK1-F1-model_v1,A,24544.96
AF-A0PJW6-F1-model_v1,A,16404.18
AF-A0PJW8-F1-model_v1,A,13805.52
AF-A0PJX0-F1-model_v1,A,10788.92
AF-A0PJX2-F1-model_v1,A,14319.58
AF-A0PJX4-F1-model_v1,A,26654.13
AF-A0PJX8-F1-model_v1,A,21695.57
AF-A0PJY2-F1-model_v1,A,50251.0
AF-A0PJZ0-F1-model_v1,A,10642.55
AF-A0PJZ3-F1-model_v1,A,29615.93
AF-A0PK00-F1-model_v1,A,21643.27
AF-A0PK05-F1-model_v1,A,29293.66
AF-A0PK11-F1-model_v1,A,13733.88
AF-A0ZSE6-F1-model_v1,A,13055.85
AF-A1A4F0-F1-model_v1,A,14006.48
AF-A1A4G5-F1-model_v1,A,24117.24
AF-A1A4S6-F1-model_v1,A,59880.17
AF-A1A4V9-F1-model_v1,A,31980.17
AF-A1A4Y4-F1-model_v1,A,11715.56
AF-A1A519-F1-model_v1,A,39125.46
AF-A1A580-F1-model_v1,A,8018.4
AF-A1A5B4-F1-model_v1,A,46161.65
AF-A1A5C7-F1-model_v1,A,44963.11
AF-A1A5D9-F1-model_v1,A,52709.88
AF-A1E959-F1-model_v1,A,38988.01
AF-A1IGU5-F1-model_v1,A,46864.25
AF-A1KXE4-F1-model_v1,A,24734.47
AF-A1KZ92-F1-model_v1,A,78297.12
AF-A1L020-F1-model_v1,A,52563.29
AF-A1L0T0-F1-model_v1,A,28423.21
AF-A1L157-F1-model_v1,A,16039.33
AF-A1L162-F1-model_v1,A,17852.1
AF-A1L167-F1-model_v1,A,9365.47
AF-A1L168-F1-model_v1,A,14704.92
AF-A1L170-F1-model_v1,A,35899.94
AF-A1L188-F1-model_v1,A,6148.04
AF-A1L190-F1-model_v1,A,9312.53
AF-A1L1A6-F1-model_v1,A,17798.54
AF-A1L390-F1-model_v1,A,130405.55
AF-A1L3X0-F1-model_v1,A,17005.79
AF-A1L3X4-F1-model_v1,A,4032.41
AF-A1L429-F1-model_v1,A,15900.15
AF-A1L443-F1-model_v1,A,90004.11
AF-A1L453-F1-model_v1,A,20171.84
AF-A1L4H1-F1-model_v1,A,152685.19
AF-A1L4K1-F1-model_v1,A,62428.39
AF-A1L4L8-F1-model_v1,A,16622.99
AF-A1L4Q6-F1-model_v1,A,15447.75
AF-A1X283-F1-model_v1,A,96366.33
AF-A1XBS5-F1-model_v1,A,24554.62
AF-A1YPR0-F1-model_v1,A,64339.71
AF-A1Z1Q3-F1-model_v1,A,38292.39
AF-A2A288-F1-model_v1,A,50401.38
AF-A2A2V5-F1-model_v1,A,12364.23
AF-A2A2Y4-F1-model_v1,A,45912.04
AF-A2A2Z9-F1-model_v1,A,97662.59
AF-A2A368-F1-model_v1,A,26157.32
AF-A2A3K4-F1-model_v1,A,59729.84
AF-A2A3L6-F1-model_v1,A,44009.34
AF-A2A3N6-F1-model_v1,A,64959.92
AF-A2AJT9-F1-model_v1,A,99955.13
AF-A2CJ06-F1-model_v1,A,49391.86
AF-A2IDD5-F1-model_v1,A,48215.69
AF-A2NJV5-F1-model_v1,A,8700.86
AF-A2PYH4-F1-model_v1,A,116848.56
AF-A2RRD8-F1-model_v1,A,44368.32
AF-A2RRH5-F1-model_v1,A,44635.17
AF-A2RRL7-F1-model_v1,A,11907.13
AF-A2RRP1-F1-model_v1,A,146425.36
AF-A2RTX5-F1-model_v1,A,44123.51
AF-A2RTY3-F1-model_v1,A,46436.47
AF-A2RU14-F1-model_v1,A,11122.05
AF-A2RU30-F1-model_v1,A,65650.28
AF-A2RU37-F1-model_v1,A,13135.36
AF-A2RU48-F1-model_v1,A,12692.12
AF-A2RU49-F1-model_v1,A,17465.32
AF-A2RU54-F1-model_v1,A,32802.44
AF-A2RU67-F1-model_v1,A,40846.6
AF-A2RUB1-F1-model_v1,A,118234.27
AF-A2RUB6-F1-model_v1,A,119157.35
AF-A2RUC4-F1-model_v1,A,16950.68
AF-A2RUG3-F1-model_v1,A,11832.88
AF-A2RUH7-F1-model_v1,A,24130.0
AF-A2RUQ5-F1-model_v1,A,21820.0
AF-A2RUR9-F1-model_v1,A,166630.98
AF-A2RUS2-F1-model_v1,A,65863.81
AF-A2RUT3-F1-model_v1,A,18587.03
AF-A2RUU4-F1-model_v1,A,11537.23
AF-A2VCK2-F1-model_v1,A,34706.94
AF-A2VDF0-F1-model_v1,A,8585.45
AF-A2VDJ0-F1-model_v1,A,161302.07
AF-A2VEC9-F1-model_v1,A,74982.85
AF-A3KFT3-F1-model_v1,A,17482.93
AF-A3KMH1-F1-model_v1,A,100025.71
AF-A3KN74-F1-model_v1,A,8100.44
AF-A3KN83-F1-model_v1,A,101314.08
AF-A3QJZ6-F1-model_v1,A,26425.19
AF-A3QJZ7-F1-model_v1,A,26171.37
AF-A4D0S4-F1-model_v1,A,120491.22
AF-A4D0T2-F1-model_v1,A,13000.97
AF-A4D0T7-F1-model_v1,A,5266.52
AF-A4D0V7-F1-model_v1,A,67225.16
AF-A4D0Y5-F1-model_v1,A,11649.91
AF-A4D126-F1-model_v1,A,25877.31
AF-A4D161-F1-model_v1,A,21751.83
AF-A4D1B5-F1-model_v1,A,44514.61
AF-A4D1E1-F1-model_v1,A,175750.14
AF-A4D1E9-F1-model_v1,A,23148.32
AF-A4D1F6-F1-model_v1,A,52480.45
AF-A4D1N5-F1-model_v1,A,12617.19
AF-A4D1P6-F1-model_v1,A,55392.81
AF-A4D1S0-F1-model_v1,A,43916.42
AF-A4D1S5-F1-model_v1,A,13534.39
AF-A4D1T9-F1-model_v1,A,14911.73
AF-A4D1U4-F1-model_v1,A,30399.3
AF-A4D1Z8-F1-model_v1,A,7904.94
AF-A4D250-F1-model_v1,A,19554.35
AF-A4D256-F1-model_v1,A,26824.36
AF-A4D263-F1-model_v1,A,49795.06
AF-A4D2B0-F1-model_v1,A,14902.75
AF-A4D2B8-F1-model_v1,A,42493.53
AF-A4D2G3-F1-model_v1,A,16996.67
AF-A4D2H0-F1-model_v1,A,89567.21
AF-A4D2P6-F1-model_v1,A,108040.24
AF-A4FU01-F1-model_v1,A,41892.31
AF-A4FU28-F1-model_v1,A,89768.09
AF-A4FU49-F1-model_v1,A,82822.86
AF-A4FU69-F1-model_v1,A,118002.84
AF-A4GXA9-F1-model_v1,A,28597.32
AF-A4IF30-F1-model_v1,A,42468.59
AF-A4QMS7-F1-model_v1,A,17564.84
AF-A4QN01-F1-model_v1,A,10460.29
AF-A4QPB2-F1-model_v1,A,13191.13
AF-A4QPH2-F1-model_v1,A,34202.83
AF-A4UGR9-F1-model_v1,A,158661.05
AF-A5A3E0-F1-model_v1,A,87378.53
AF-A5D6W6-F1-model_v1,A,18863.02
AF-A5D8T8-F1-model_v1,A,31409.46
AF-A5D8V6-F1-model_v1,A,40214.94
AF-A5D8V7-F1-model_v1,A,62281.79
AF-A5D8W1-F1-model_v1,A,58765.62
AF-A5LHX3-F1-model_v1,A,21625.71
AF-A5PKW4-F1-model_v1,A,99294.75
AF-A5PL33-F1-model_v1,A,131327.38
AF-A5PLK6-F1-model_v1,A,85997.47
AF-A5PLL1-F1-model_v1,A,58303.85
AF-A5PLL7-F1-model_v1,A,16379.98
AF-A5PLN7-F1-model_v1,A,99374.71
AF-A5PLN9-F1-model_v1,A,25459.71
AF-A5X5Y0-F1-model_v1,A,31685.76
AF-A5YKK6-F1-model_v1,A,147296.68
AF-A5YM69-F1-model_v1,A,68163.12
AF-A5YM72-F1-model_v1,A,37027.79
AF-A6BM72-F1-model_v1,A,84656.58
AF-A6H8M9-F1-model_v1,A,54536.21
AF-A6H8Y1-F1-model_v1,A,308388.97
AF-A6H8Z2-F1-model_v1,A,41911.34
AF-A6NC05-F1-model_v1,A,14668.68
AF-A6NC42-F1-model_v1,A,8881.7
AF-A6NC51-F1-model_v1,A,13941.5
AF-A6NC57-F1-model_v1,A,86673.2
AF-A6NC62-F1-model_v1,A,14333.19
AF-A6NC78-F1-model_v1,A,70339.91
AF-A6NC86-F1-model_v1,A,12461.16
AF-A6NC97-F1-model_v1,A,21617.95
AF-A6NC98-F1-model_v1,A,154110.83
AF-A6NCC3-F1-model_v1,A,72361.77
AF-A6NCE7-F1-model_v1,A,8058.9
AF-A6NCF5-F1-model_v1,A,26858.82
AF-A6NCF6-F1-model_v1,A,28214.53
AF-A6NCI4-F1-model_v1,A,81002.46
AF-A6NCI5-F1-model_v1,A,6285.29
AF-A6NCI8-F1-model_v1,A,123967.33
AF-A6NCJ1-F1-model_v1,A,22958.5
AF-A6NCK2-F1-model_v1,A,30916.38
AF-A6NCL1-F1-model_v1,A,40964.51
AF-A6NCL2-F1-model_v1,A,13066.24
AF-A6NCL7-F1-model_v1,A,45893.49
AF-A6NCM1-F1-model_v1,A,55254.06
AF-A6NCN2-F1-model_v1,A,25806.98
AF-A6NCN8-F1-model_v1,A,32102.41
AF-A6NCQ9-F1-model_v1,A,23380.41
AF-A6NCS4-F1-model_v1,A,35938.86
AF-A6NCS6-F1-model_v1,A,23871.09
AF-A6NCV1-F1-model_v1,A,17713.77
AF-A6NCW0-F1-model_v1,A,43348.41
AF-A6NCW7-F1-model_v1,A,44433.19
AF-A6ND01-F1-model_v1,A,15939.81
AF-A6ND36-F1-model_v1,A,90879.88
AF-A6ND48-F1-model_v1,A,17646.6
AF-A6ND91-F1-model_v1,A,13624.46
AF-A6NDA9-F1-model_v1,A,38827.48
AF-A6NDB9-F1-model_v1,A,84268.97
AF-A6NDD5-F1-model_v1,A,28775.13
AF-A6NDE4-F1-model_v1,A,65011.66
AF-A6NDE8-F1-model_v1,A,15720.39
AF-A6NDG6-F1-model_v1,A,15226.65
AF-A6NDH6-F1-model_v1,A,17773.3
AF-A6NDI0-F1-model_v1,A,24954.12
AF-A6NDK9-F1-model_v1,A,78784.83
AF-A6NDL7-F1-model_v1,A,16443.96
AF-A6NDL8-F1-model_v1,A,17535.96
AF-A6NDN3-F1-model_v1,A,79933.83
AF-A6NDN8-F1-model_v1,A,8770.09
AF-A6NDP7-F1-model_v1,A,17728.5
AF-A6NDR6-F1-model_v1,A,30194.65
AF-A6NDS4-F1-model_v1,A,46810.96
AF-A6NDU8-F1-model_v1,A,17996.57
AF-A6NDV4-F1-model_v1,A,31660.67
AF-A6NDX4-F1-model_v1,A,10947.72
AF-A6NDX5-F1-model_v1,A,61311.79
AF-A6NDY0-F1-model_v1,A,30739.1
AF-A6NDY2-F1-model_v1,A,61290.55
AF-A6NDZ8-F1-model_v1,A,24673.66
AF-A6NE01-F1-model_v1,A,251380.99
AF-A6NE02-F1-model_v1,A,28117.94
AF-A6NE21-F1-model_v1,A,61269.42
AF-A6NE52-F1-model_v1,A,129914.54
AF-A6NE82-F1-model_v1,A,25111.52
AF-A6NEC2-F1-model_v1,A,25464.02
AF-A6NED2-F1-model_v1,A,19997.34
AF-A6NEE1-F1-model_v1,A,44599.28
AF-A6NEF3-F1-model_v1,A,65704.04
AF-A6NEH6-F1-model_v1,A,26970.52
AF-A6NEH8-F1-model_v1,A,25378.25
AF-A6NEK1-F1-model_v1,A,22147.99
AF-A6NEL2-F1-model_v1,A,87722.0
AF-A6NEL3-F1-model_v1,A,16841.0
AF-A6NEM1-F1-model_v1,A,50124.43
AF-A6NEN9-F1-model_v1,A,16477.0
AF-A6NEQ0-F1-model_v1,A,64978.29
AF-A6NEQ2-F1-model_v1,A,52262.37
AF-A6NER0-F1-model_v1,A,47330.9
AF-A6NER3-F1-model_v1,A,15739.0
AF-A6NES4-F1-model_v1,A,84774.11
AF-A6NET4-F1-model_v1,A,18296.61
AF-A6NEV1-F1-model_v1,A,29736.07
AF-A6NEW6-F1-model_v1,A,60991.27
AF-A6NEY3-F1-model_v1,A,52625.83
AF-A6NEY8-F1-model_v1,A,8718.78
AF-A6NF01-F1-model_v1,A,105352.22
AF-A6NF34-F1-model_v1,A,62552.93
AF-A6NF36-F1-model_v1,A,16222.94
AF-A6NF83-F1-model_v1,A,11513.36
AF-A6NF89-F1-model_v1,A,17527.45
AF-A6NFA0-F1-model_v1,A,41430.35
AF-A6NFA1-F1-model_v1,A,39806.39
AF-A6NFC5-F1-model_v1,A,14935.94
AF-A6NFC9-F1-model_v1,A,28002.01
AF-A6NFD8-F1-model_v1,A,27080.68
AF-A6NFE2-F1-model_v1,A,38193.36
AF-A6NFE3-F1-model_v1,A,9854.1
AF-A6NFF2-F1-model_v1,A,11571.26
AF-A6NFH5-F1-model_v1,A,8643.74
AF-A6NFI3-F1-model_v1,A,101091.23
AF-A6NFK2-F1-model_v1,A,29959.15
AF-A6NFN3-F1-model_v1,A,35977.78
AF-A6NFN9-F1-model_v1,A,37451.53
AF-A6NFQ2-F1-model_v1,A,38722.34
AF-A6NFQ7-F1-model_v1,A,20499.66
AF-A6NFR6-F1-model_v1,A,44841.24
AF-A6NFT4-F1-model_v1,A,30780.1
AF-A6NFU0-F1-model_v1,A,27571.43
AF-A6NFU8-F1-model_v1,A,12772.22
AF-A6NFX1-F1-model_v1,A,27199.07
AF-A6NFY4-F1-model_v1,A,34316.8
AF-A6NFY7-F1-model_v1,A,10868.56
AF-A6NFZ4-F1-model_v1,A,12470.04
AF-A6NG13-F1-model_v1,A,25567.43
AF-A6NGA9-F1-model_v1,A,23787.68
AF-A6NGB0-F1-model_v1,A,37886.46
AF-A6NGB7-F1-model_v1,A,27241.94
AF-A6NGB9-F1-model_v1,A,62703.83
AF-A6NGC4-F1-model_v1,A,16987.84
AF-A6NGD5-F1-model_v1,A,52356.47
AF-A6NGE4-F1-model_v1,A,42647.58
AF-A6NGE7-F1-model_v1,A,8864.19
AF-A6NGG3-F1-model_v1,A,9776.86
AF-A6NGG8-F1-model_v1,A,163272.78
AF-A6NGH7-F1-model_v1,A,37475.67
AF-A6NGH8-F1-model_v1,A,24291.43
AF-A6NGJ6-F1-model_v1,A,30524.16
AF-A6NGK3-F1-model_v1,A,15710.74
AF-A6NGN4-F1-model_v1,A,26822.85
AF-A6NGN9-F1-model_v1,A,24470.34
AF-A6NGQ2-F1-model_v1,A,12732.34
AF-A6NGR9-F1-model_v1,A,44157.25
AF-A6NGS2-F1-model_v1,A,12975.51
AF-A6NGU5-F1-model_v1,A,22493.14
AF-A6NGU7-F1-model_v1,A,8118.19
AF-A6NGW2-F1-model_v1,A,111670.8
AF-A6NGY1-F1-model_v1,A,36476.09
AF-A6NGY3-F1-model_v1,A,18020.83
AF-A6NGY5-F1-model_v1,A,17875.07
AF-A6NGZ8-F1-model_v1,A,9882.86
AF-A6NH00-F1-model_v1,A,17123.17
AF-A6NH11-F1-model_v1,A,20109.27
AF-A6NH13-F1-model_v1,A,20183.78
AF-A6NH21-F1-model_v1,A,35756.79
AF-A6NH52-F1-model_v1,A,16759.27
AF-A6NH57-F1-model_v1,A,10563.17
AF-A6NHA9-F1-model_v1,A,16281.55
AF-A6NHC0-F1-model_v1,A,33833.5
AF-A6NHG4-F1-model_v1,A,8451.94
AF-A6NHG9-F1-model_v1,A,16722.19
AF-A6NHJ4-F1-model_v1,A,58972.94
AF-A6NHL2-F1-model_v1,A,19053.65
AF-A6NHM9-F1-model_v1,A,26093.91
AF-A6NHN0-F1-model_v1,A,51915.27
AF-A6NHN6-F1-model_v1,A,59046.46
AF-A6NHP3-F1-model_v1,A,42230.45
AF-A6NHQ2-F1-model_v1,A,24194.92
AF-A6NHQ4-F1-model_v1,A,47563.45
AF-A6NHR8-F1-model_v1,A,48085.62
AF-A6NHR9-F1-model_v1,A,117117.11
AF-A6NHS1-F1-model_v1,A,12594.39
AF-A6NHS7-F1-model_v1,A,35906.25
AF-A6NHT5-F1-model_v1,A,43424.52
AF-A6NHX0-F1-model_v1,A,16042.0
AF-A6NHY2-F1-model_v1,A,31325.56
AF-A6NHZ5-F1-model_v1,A,25422.66
AF-A6NI03-F1-model_v1,A,30984.54
AF-A6NI15-F1-model_v1,A,22865.13
AF-A6NI28-F1-model_v1,A,71072.4
AF-A6NI47-F1-model_v1,A,45062.39
AF-A6NI56-F1-model_v1,A,71474.29
AF-A6NI61-F1-model_v1,A,12988.5
AF-A6NI72-F1-model_v1,A,27534.84
AF-A6NI73-F1-model_v1,A,22562.18
AF-A6NI79-F1-model_v1,A,32480.88
AF-A6NI86-F1-model_v1,A,60579.15
AF-A6NI87-F1-model_v1,A,29039.55
AF-A6NIE6-F1-model_v1,A,28395.5
AF-A6NIE9-F1-model_v1,A,19850.45
AF-A6NIH7-F1-model_v1,A,17573.86
AF-A6NIJ5-F1-model_v1,A,61453.05
AF-A6NIJ9-F1-model_v1,A,17527.06
AF-A6NIK2-F1-model_v1,A,19996.46
AF-A6NIL9-F1-model_v1,A,12107.26
AF-A6NIM6-F1-model_v1,A,34240.92
AF-A6NIN4-F1-model_v1,A,18977.36
AF-A6NIR3-F1-model_v1,A,65281.71
AF-A6NIU2-F1-model_v1,A,8546.1
AF-A6NIV6-F1-model_v1,A,32070.51
AF-A6NIX2-F1-model_v1,A,42834.55
AF-A6NIY4-F1-model_v1,A,42034.68
AF-A6NIZ1-F1-model_v1,A,10557.75
AF-A6NJ08-F1-model_v1,A,24758.58
AF-A6NJ46-F1-model_v1,A,31291.0
AF-A6NJ64-F1-model_v1,A,50276.42
AF-A6NJ69-F1-model_v1,A,5690.34
AF-A6NJ78-F1-model_v1,A,26049.39
AF-A6NJ88-F1-model_v1,A,55206.1
AF-A6NJB7-F1-model_v1,A,45033.03
AF-A6NJG2-F1-model_v1,A,30470.92
AF-A6NJG6-F1-model_v1,A,38237.21
AF-A6NJI1-F1-model_v1,A,15458.22
AF-A6NJI9-F1-model_v1,A,23520.01
AF-A6NJJ6-F1-model_v1,A,29013.66
AF-A6NJL1-F1-model_v1,A,50538.08
AF-A6NJQ4-F1-model_v1,A,61292.41
AF-A6NJR5-F1-model_v1,A,28372.29
AF-A6NJT0-F1-model_v1,A,63318.5
AF-A6NJU9-F1-model_v1,A,142382.33
AF-A6NJV1-F1-model_v1,A,19844.66
AF-A6NJW4-F1-model_v1,A,21493.57
AF-A6NJW9-F1-model_v1,A,18144.19
AF-A6NJY1-F1-model_v1,A,18008.53
AF-A6NJY4-F1-model_v1,A,7133.67
AF-A6NJZ3-F1-model_v1,A,17603.05
AF-A6NJZ7-F1-model_v1,A,175252.34
AF-A6NK02-F1-model_v1,A,33750.75
AF-A6NK06-F1-model_v1,A,19938.29
AF-A6NK44-F1-model_v1,A,13092.99
AF-A6NK53-F1-model_v1,A,67031.11
AF-A6NK58-F1-model_v1,A,11422.32
AF-A6NK59-F1-model_v1,A,31777.13
AF-A6NK75-F1-model_v1,A,48702.0
AF-A6NK89-F1-model_v1,A,52467.3
AF-A6NK97-F1-model_v1,A,28316.22
AF-A6NKB5-F1-model_v1,A,182888.19
AF-A6NKC0-F1-model_v1,A,61175.23
AF-A6NKC9-F1-model_v1,A,49026.43
AF-A6NKD2-F1-model_v1,A,25944.25
AF-A6NKD9-F1-model_v1,A,46855.39
AF-A6NKF1-F1-model_v1,A,24655.63
AF-A6NKF2-F1-model_v1,A,43962.06
AF-A6NKF7-F1-model_v1,A,17304.61
AF-A6NKG5-F1-model_v1,A,122653.68
AF-A6NKH3-F1-model_v1,A,7901.39
AF-A6NKK0-F1-model_v1,A,17680.22
AF-A6NKL6-F1-model_v1,A,75927.37
AF-A6NKN8-F1-model_v1,A,8415.14
AF-A6NKP2-F1-model_v1,A,24934.01
AF-A6NKQ9-F1-model_v1,A,18900.39
AF-A6NKT7-F1-model_v1,A,148048.84
AF-A6NKU9-F1-model_v1,A,67005.81
AF-A6NKW6-F1-model_v1,A,16759.26
AF-A6NKX1-F1-model_v1,A,12347.26
AF-A6NKX4-F1-model_v1,A,30962.51
AF-A6NL05-F1-model_v1,A,19479.34
AF-A6NL08-F1-model_v1,A,17188.97
AF-A6NL26-F1-model_v1,A,17106.68
AF-A6NL46-F1-model_v1,A,48180.87
AF-A6NL82-F1-model_v1,A,15584.9
AF-A6NL88-F1-model_v1,A,63818.76
AF-A6NL99-F1-model_v1,A,24400.59
AF-A6NLC5-F1-model_v1,A,30338.71
AF-A6NLC8-F1-model_v1,A,21455.45
AF-A6NLE4-F1-model_v1,A,19795.13
AF-A6NLF2-F1-model_v1,A,62139.74
AF-A6NLI5-F1-model_v1,A,30885.58
AF-A6NLJ0-F1-model_v1,A,38038.13
AF-A6NLP5-F1-model_v1,A,13087.24
AF-A6NLU0-F1-model_v1,A,17480.94
AF-A6NLU5-F1-model_v1,A,26436.55
AF-A6NLW8-F1-model_v1,A,20905.78
AF-A6NLX3-F1-model_v1,A,20135.56
AF-A6NLX4-F1-model_v1,A,18145.22
AF-A6NM03-F1-model_v1,A,16967.16
AF-A6NM10-F1-model_v1,A,18741.54
AF-A6NM11-F1-model_v1,A,193619.91
AF-A6NM28-F1-model_v1,A,37181.24
AF-A6NM36-F1-model_v1,A,17494.99
AF-A6NM43-F1-model_v1,A,32074.66
AF-A6NM45-F1-model_v1,A,14600.92
AF-A6NM62-F1-model_v1,A,143804.37
AF-A6NM66-F1-model_v1,A,9891.08
AF-A6NM76-F1-model_v1,A,17686.21
AF-A6NMA1-F1-model_v1,A,12646.5
AF-A6NMB1-F1-model_v1,A,32928.4
AF-A6NMB9-F1-model_v1,A,62397.23
AF-A6NMD0-F1-model_v1,A,25886.88
AF-A6NMD2-F1-model_v1,A,73163.77
AF-A6NMK7-F1-model_v1,A,15974.89
AF-A6NMK8-F1-model_v1,A,70723.26
AF-A6NML5-F1-model_v1,A,12210.43
AF-A6NMN3-F1-model_v1,A,30297.5
AF-A6NMS3-F1-model_v1,A,18510.93
AF-A6NMS7-F1-model_v1,A,191424.48
AF-A6NMT0-F1-model_v1,A,41543.43
AF-A6NMU1-F1-model_v1,A,16953.12
AF-A6NMX2-F1-model_v1,A,17844.54
AF-A6NMY6-F1-model_v1,A,17628.11
AF-A6NMZ2-F1-model_v1,A,13232.11
AF-A6NMZ5-F1-model_v1,A,16667.83
AF-A6NMZ7-F1-model_v1,A,133203.59
AF-A6NN06-F1-model_v1,A,12889.34
AF-A6NN14-F1-model_v1,A,106719.69
AF-A6NN73-F1-model_v1,A,69799.77
AF-A6NN90-F1-model_v1,A,74743.75
AF-A6NN92-F1-model_v1,A,13448.93
AF-A6NNA2-F1-model_v1,A,80470.27
AF-A6NNA5-F1-model_v1,A,30504.98
AF-A6NNB3-F1-model_v1,A,14032.13
AF-A6NNC1-F1-model_v1,A,115143.04
AF-A6NND4-F1-model_v1,A,16917.65
AF-A6NNE9-F1-model_v1,A,42533.38
AF-A6NNF4-F1-model_v1,A,64695.19
AF-A6NNH2-F1-model_v1,A,62635.78
AF-A6NNJ1-F1-model_v1,A,60787.32
AF-A6NNL0-F1-model_v1,A,100134.8
AF-A6NNL5-F1-model_v1,A,10432.7
AF-A6NNM3-F1-model_v1,A,172459.49
AF-A6NNM8-F1-model_v1,A,75172.26
AF-A6NNN8-F1-model_v1,A,21956.29
AF-A6NNP5-F1-model_v1,A,24507.2
AF-A6NNS2-F1-model_v1,A,18485.03
AF-A6NNT2-F1-model_v1,A,133117.76
